GPU 0: NVIDIA A100-SXM4-40GB (UUID: GPU-fd44c3fd-4b0e-15d5-ab86-953f425edc52)
host gpuhost010.jc.rl.ac.uk | CUDA ok | Wed 12 Aug 16:19:05 BST 2026
args: python /home/users/dv321/dissertation/Code/3 - Diffusion stage/train_ldm.py --attn 16 --batch 32 --cond-drop 0.1 --cond-mode full --dropout 0.0 --lr 0.0002 --mults 1,2,4 --p-mean -1.2 --p-std 1.2 --weight-decay 0.0 --width 128 --limit 613892 --epochs 6 --warmup 1000 --psd-crops 128 --patience 0 --no-keep-sampled --sample-every 6 --sample-crops 128 --seed 0 --out /home/users/dv321/dissertation_outputs/hpo/ldm_coarse/trial_017_r2 --latents-dir /work/scratch-nopw2/dv321/dissertation/latents_ml_ep17 --vae /home/users/dv321/dissertation_outputs/vae_v2/vae_ep17.pt --leads 15,30,45,60
pooled sigma_data 0.7407 from [+15min 0.5800, +30min 0.7073, +45min 0.7921, +60min 0.8546]
diagnostics: 128 fixed val crops (rows 0..53123), 8 members, 25 steps
device=cuda | denoiser 65.7M params | cond=full (20ch) | sigma_data=0.7407 | latent_scale=0.784
train rows 613892 | val rows 53124 | 19184 steps/epoch (batch 32) | weighted loss starts near 1.0 by construction
GPU: NVIDIA A100-SXM4-40GB | 42 GB total
  ep1 step 11000/19184 | loss_w 0.4061 raw 0.0529 | lr 1.96e-04 | gn 0.44 | 292 img/s
  ep1 step 11200/19184 | loss_w 0.4055 raw 0.0528 | lr 1.96e-04 | gn 0.44 | 292 img/s
  ep1 step 11400/19184 | loss_w 0.4048 raw 0.0527 | lr 1.96e-04 | gn 0.44 | 292 img/s
  ep1 step 11600/19184 | loss_w 0.4042 raw 0.0526 | lr 1.96e-04 | gn 0.43 | 292 img/s
  ep1 step 11800/19184 | loss_w 0.4037 raw 0.0526 | lr 1.96e-04 | gn 0.43 | 292 img/s
  ep1 step 12000/19184 | loss_w 0.4031 raw 0.0525 | lr 1.95e-04 | gn 0.43 | 292 img/s
  ep1 step 12200/19184 | loss_w 0.4026 raw 0.0525 | lr 1.95e-04 | gn 0.43 | 292 img/s
  ep1 step 12400/19184 | loss_w 0.4020 raw 0.0524 | lr 1.95e-04 | gn 0.42 | 292 img/s
  ep1 step 12600/19184 | loss_w 0.4015 raw 0.0523 | lr 1.95e-04 | gn 0.42 | 292 img/s
  ep1 step 12800/19184 | loss_w 0.4010 raw 0.0522 | lr 1.95e-04 | gn 0.42 | 292 img/s
  ep1 step 13000/19184 | loss_w 0.4005 raw 0.0522 | lr 1.95e-04 | gn 0.42 | 292 img/s
  ep1 step 13200/19184 | loss_w 0.4000 raw 0.0521 | lr 1.94e-04 | gn 0.41 | 292 img/s
  ep1 step 13400/19184 | loss_w 0.3995 raw 0.0520 | lr 1.94e-04 | gn 0.41 | 292 img/s
  ep1 step 13600/19184 | loss_w 0.3991 raw 0.0520 | lr 1.94e-04 | gn 0.41 | 292 img/s
  ep1 step 13800/19184 | loss_w 0.3987 raw 0.0519 | lr 1.94e-04 | gn 0.41 | 292 img/s
  ep1 step 14000/19184 | loss_w 0.3983 raw 0.0518 | lr 1.94e-04 | gn 0.41 | 292 img/s
  ep1 step 14200/19184 | loss_w 0.3979 raw 0.0518 | lr 1.93e-04 | gn 0.40 | 292 img/s
  ep1 step 14400/19184 | loss_w 0.3974 raw 0.0517 | lr 1.93e-04 | gn 0.40 | 292 img/s
  ep1 step 14600/19184 | loss_w 0.3970 raw 0.0516 | lr 1.93e-04 | gn 0.40 | 292 img/s
  ep1 step 14800/19184 | loss_w 0.3967 raw 0.0516 | lr 1.93e-04 | gn 0.40 | 292 img/s
  ep1 step 15000/19184 | loss_w 0.3963 raw 0.0516 | lr 1.93e-04 | gn 0.39 | 292 img/s
  ep1 step 15200/19184 | loss_w 0.3958 raw 0.0515 | lr 1.92e-04 | gn 0.39 | 292 img/s
  ep1 step 15400/19184 | loss_w 0.3955 raw 0.0515 | lr 1.92e-04 | gn 0.39 | 292 img/s
  ep1 step 15600/19184 | loss_w 0.3951 raw 0.0514 | lr 1.92e-04 | gn 0.39 | 292 img/s
  ep1 step 15800/19184 | loss_w 0.3948 raw 0.0514 | lr 1.92e-04 | gn 0.39 | 292 img/s
  ep1 step 16000/19184 | loss_w 0.3945 raw 0.0513 | lr 1.92e-04 | gn 0.39 | 292 img/s
  ep1 step 16200/19184 | loss_w 0.3942 raw 0.0513 | lr 1.91e-04 | gn 0.38 | 292 img/s
  ep1 step 16400/19184 | loss_w 0.3938 raw 0.0513 | lr 1.91e-04 | gn 0.38 | 292 img/s
  ep1 step 16600/19184 | loss_w 0.3935 raw 0.0512 | lr 1.91e-04 | gn 0.38 | 292 img/s
  ep1 step 16800/19184 | loss_w 0.3932 raw 0.0512 | lr 1.91e-04 | gn 0.38 | 292 img/s
  ep1 step 17000/19184 | loss_w 0.3929 raw 0.0511 | lr 1.90e-04 | gn 0.38 | 292 img/s
  ep1 step 17200/19184 | loss_w 0.3926 raw 0.0511 | lr 1.90e-04 | gn 0.38 | 292 img/s
  ep1 step 17400/19184 | loss_w 0.3923 raw 0.0511 | lr 1.90e-04 | gn 0.37 | 292 img/s
  ep1 step 17600/19184 | loss_w 0.3919 raw 0.0510 | lr 1.90e-04 | gn 0.37 | 292 img/s
  ep1 step 17800/19184 | loss_w 0.3917 raw 0.0510 | lr 1.89e-04 | gn 0.37 | 292 img/s
  ep1 step 18000/19184 | loss_w 0.3914 raw 0.0510 | lr 1.89e-04 | gn 0.37 | 292 img/s
  ep1 step 18200/19184 | loss_w 0.3911 raw 0.0509 | lr 1.89e-04 | gn 0.37 | 292 img/s
  ep1 step 18400/19184 | loss_w 0.3909 raw 0.0509 | lr 1.89e-04 | gn 0.37 | 292 img/s
  ep1 step 18600/19184 | loss_w 0.3906 raw 0.0509 | lr 1.88e-04 | gn 0.37 | 292 img/s
  ep1 step 18800/19184 | loss_w 0.3904 raw 0.0509 | lr 1.88e-04 | gn 0.36 | 292 img/s
  ep1 step 19000/19184 | loss_w 0.3901 raw 0.0508 | lr 1.88e-04 | gn 0.36 | 292 img/s
epoch   1/6 | train 0.3899 | val 0.3525 (raw 0.0450) | 2103s | 292 img/s | GPU 7.8 GB
  new best (val loss_w 0.3525) -> diff_best.pt
  ep2 step 200/19184 | loss_w 0.3632 raw 0.0475 | lr 1.87e-04 | gn 0.23 | 289 img/s
  ep2 step 400/19184 | loss_w 0.3637 raw 0.0479 | lr 1.87e-04 | gn 0.22 | 291 img/s
  ep2 step 600/19184 | loss_w 0.3644 raw 0.0479 | lr 1.87e-04 | gn 0.22 | 291 img/s
  ep2 step 800/19184 | loss_w 0.3642 raw 0.0478 | lr 1.87e-04 | gn 0.22 | 291 img/s
  ep2 step 1000/19184 | loss_w 0.3646 raw 0.0479 | lr 1.86e-04 | gn 0.23 | 291 img/s
  ep2 step 1200/19184 | loss_w 0.3648 raw 0.0480 | lr 1.86e-04 | gn 0.23 | 292 img/s
  ep2 step 1400/19184 | loss_w 0.3641 raw 0.0479 | lr 1.86e-04 | gn 0.23 | 292 img/s
  ep2 step 1600/19184 | loss_w 0.3644 raw 0.0479 | lr 1.86e-04 | gn 0.23 | 292 img/s
  ep2 step 1800/19184 | loss_w 0.3644 raw 0.0478 | lr 1.85e-04 | gn 0.23 | 292 img/s
  ep2 step 2000/19184 | loss_w 0.3642 raw 0.0478 | lr 1.85e-04 | gn 0.23 | 292 img/s
  ep2 step 2200/19184 | loss_w 0.3644 raw 0.0478 | lr 1.85e-04 | gn 0.23 | 292 img/s
  ep2 step 2400/19184 | loss_w 0.3643 raw 0.0478 | lr 1.84e-04 | gn 0.22 | 292 img/s
  ep2 step 2600/19184 | loss_w 0.3643 raw 0.0477 | lr 1.84e-04 | gn 0.22 | 292 img/s
  ep2 step 2800/19184 | loss_w 0.3649 raw 0.0476 | lr 1.84e-04 | gn 0.22 | 292 img/s
  ep2 step 3000/19184 | loss_w 0.3650 raw 0.0476 | lr 1.83e-04 | gn 0.22 | 292 img/s
  ep2 step 3200/19184 | loss_w 0.3648 raw 0.0477 | lr 1.83e-04 | gn 0.22 | 292 img/s
  ep2 step 3400/19184 | loss_w 0.3650 raw 0.0477 | lr 1.83e-04 | gn 0.22 | 292 img/s
  ep2 step 3600/19184 | loss_w 0.3651 raw 0.0477 | lr 1.83e-04 | gn 0.22 | 292 img/s
  ep2 step 3800/19184 | loss_w 0.3652 raw 0.0478 | lr 1.82e-04 | gn 0.22 | 292 img/s
  ep2 step 4000/19184 | loss_w 0.3655 raw 0.0478 | lr 1.82e-04 | gn 0.22 | 292 img/s
  ep2 step 4200/19184 | loss_w 0.3654 raw 0.0478 | lr 1.82e-04 | gn 0.22 | 292 img/s
  ep2 step 4400/19184 | loss_w 0.3652 raw 0.0478 | lr 1.81e-04 | gn 0.22 | 292 img/s
  ep2 step 4600/19184 | loss_w 0.3650 raw 0.0478 | lr 1.81e-04 | gn 0.22 | 292 img/s
  ep2 step 4800/19184 | loss_w 0.3650 raw 0.0477 | lr 1.81e-04 | gn 0.22 | 292 img/s
  ep2 step 5000/19184 | loss_w 0.3648 raw 0.0477 | lr 1.80e-04 | gn 0.22 | 292 img/s
  ep2 step 5200/19184 | loss_w 0.3648 raw 0.0478 | lr 1.80e-04 | gn 0.22 | 292 img/s
  ep2 step 5400/19184 | loss_w 0.3646 raw 0.0478 | lr 1.80e-04 | gn 0.22 | 292 img/s
  ep2 step 5600/19184 | loss_w 0.3645 raw 0.0477 | lr 1.79e-04 | gn 0.22 | 292 img/s
  ep2 step 5800/19184 | loss_w 0.3646 raw 0.0477 | lr 1.79e-04 | gn 0.22 | 292 img/s
  ep2 step 6000/19184 | loss_w 0.3646 raw 0.0477 | lr 1.79e-04 | gn 0.22 | 292 img/s
  ep2 step 6200/19184 | loss_w 0.3646 raw 0.0478 | lr 1.78e-04 | gn 0.22 | 292 img/s
  ep2 step 6400/19184 | loss_w 0.3644 raw 0.0477 | lr 1.78e-04 | gn 0.22 | 292 img/s
  ep2 step 6600/19184 | loss_w 0.3644 raw 0.0477 | lr 1.78e-04 | gn 0.22 | 292 img/s
  ep2 step 6800/19184 | loss_w 0.3645 raw 0.0477 | lr 1.77e-04 | gn 0.22 | 292 img/s
  ep2 step 7000/19184 | loss_w 0.3644 raw 0.0477 | lr 1.77e-04 | gn 0.22 | 292 img/s
  ep2 step 7200/19184 | loss_w 0.3643 raw 0.0477 | lr 1.77e-04 | gn 0.22 | 292 img/s
  ep2 step 7400/19184 | loss_w 0.3642 raw 0.0477 | lr 1.76e-04 | gn 0.22 | 292 img/s
  ep2 step 7600/19184 | loss_w 0.3643 raw 0.0477 | lr 1.76e-04 | gn 0.22 | 292 img/s
  ep2 step 7800/19184 | loss_w 0.3642 raw 0.0476 | lr 1.75e-04 | gn 0.22 | 292 img/s
  ep2 step 8000/19184 | loss_w 0.3641 raw 0.0476 | lr 1.75e-04 | gn 0.21 | 292 img/s
  ep2 step 8200/19184 | loss_w 0.3641 raw 0.0476 | lr 1.75e-04 | gn 0.21 | 292 img/s
  ep2 step 8400/19184 | loss_w 0.3641 raw 0.0476 | lr 1.74e-04 | gn 0.21 | 292 img/s
  ep2 step 8600/19184 | loss_w 0.3641 raw 0.0475 | lr 1.74e-04 | gn 0.21 | 292 img/s
  ep2 step 8800/19184 | loss_w 0.3640 raw 0.0475 | lr 1.74e-04 | gn 0.21 | 292 img/s
  ep2 step 9000/19184 | loss_w 0.3639 raw 0.0475 | lr 1.73e-04 | gn 0.21 | 292 img/s
  ep2 step 9200/19184 | loss_w 0.3639 raw 0.0475 | lr 1.73e-04 | gn 0.21 | 292 img/s
  ep2 step 9400/19184 | loss_w 0.3638 raw 0.0475 | lr 1.73e-04 | gn 0.21 | 292 img/s
  ep2 step 9600/19184 | loss_w 0.3637 raw 0.0475 | lr 1.72e-04 | gn 0.21 | 292 img/s
  ep2 step 9800/19184 | loss_w 0.3636 raw 0.0475 | lr 1.72e-04 | gn 0.21 | 292 img/s
  ep2 step 10000/19184 | loss_w 0.3636 raw 0.0475 | lr 1.71e-04 | gn 0.21 | 292 img/s
  ep2 step 10200/19184 | loss_w 0.3635 raw 0.0475 | lr 1.71e-04 | gn 0.21 | 292 img/s
  ep2 step 10400/19184 | loss_w 0.3634 raw 0.0475 | lr 1.71e-04 | gn 0.21 | 292 img/s
  ep2 step 10600/19184 | loss_w 0.3634 raw 0.0475 | lr 1.70e-04 | gn 0.21 | 292 img/s
  ep2 step 10800/19184 | loss_w 0.3634 raw 0.0475 | lr 1.70e-04 | gn 0.21 | 292 img/s
  ep2 step 11000/19184 | loss_w 0.3634 raw 0.0475 | lr 1.69e-04 | gn 0.21 | 292 img/s
  ep2 step 11200/19184 | loss_w 0.3634 raw 0.0475 | lr 1.69e-04 | gn 0.21 | 292 img/s
  ep2 step 11400/19184 | loss_w 0.3633 raw 0.0474 | lr 1.69e-04 | gn 0.21 | 292 img/s
  ep2 step 11600/19184 | loss_w 0.3633 raw 0.0474 | lr 1.68e-04 | gn 0.21 | 292 img/s
  ep2 step 11800/19184 | loss_w 0.3632 raw 0.0474 | lr 1.68e-04 | gn 0.21 | 292 img/s
  ep2 step 12000/19184 | loss_w 0.3632 raw 0.0474 | lr 1.67e-04 | gn 0.21 | 292 img/s
  ep2 step 12200/19184 | loss_w 0.3631 raw 0.0474 | lr 1.67e-04 | gn 0.21 | 292 img/s
  ep2 step 12400/19184 | loss_w 0.3631 raw 0.0475 | lr 1.67e-04 | gn 0.21 | 292 img/s
  ep2 step 12600/19184 | loss_w 0.3631 raw 0.0475 | lr 1.66e-04 | gn 0.21 | 292 img/s
  ep2 step 12800/19184 | loss_w 0.3631 raw 0.0475 | lr 1.66e-04 | gn 0.21 | 292 img/s
  ep2 step 13000/19184 | loss_w 0.3631 raw 0.0474 | lr 1.65e-04 | gn 0.21 | 292 img/s
  ep2 step 13200/19184 | loss_w 0.3631 raw 0.0474 | lr 1.65e-04 | gn 0.21 | 292 img/s
  ep2 step 13400/19184 | loss_w 0.3630 raw 0.0474 | lr 1.65e-04 | gn 0.21 | 292 img/s
  ep2 step 13600/19184 | loss_w 0.3630 raw 0.0474 | lr 1.64e-04 | gn 0.21 | 292 img/s
  ep2 step 13800/19184 | loss_w 0.3630 raw 0.0474 | lr 1.64e-04 | gn 0.21 | 292 img/s
  ep2 step 14000/19184 | loss_w 0.3629 raw 0.0474 | lr 1.63e-04 | gn 0.21 | 292 img/s
  ep2 step 14200/19184 | loss_w 0.3629 raw 0.0474 | lr 1.63e-04 | gn 0.21 | 292 img/s
  ep2 step 14400/19184 | loss_w 0.3629 raw 0.0474 | lr 1.62e-04 | gn 0.21 | 292 img/s
  ep2 step 14600/19184 | loss_w 0.3628 raw 0.0474 | lr 1.62e-04 | gn 0.21 | 292 img/s
  ep2 step 14800/19184 | loss_w 0.3628 raw 0.0473 | lr 1.62e-04 | gn 0.21 | 292 img/s
  ep2 step 15000/19184 | loss_w 0.3628 raw 0.0473 | lr 1.61e-04 | gn 0.21 | 292 img/s
  ep2 step 15200/19184 | loss_w 0.3628 raw 0.0473 | lr 1.61e-04 | gn 0.21 | 292 img/s
  ep2 step 15400/19184 | loss_w 0.3628 raw 0.0473 | lr 1.60e-04 | gn 0.21 | 292 img/s
  ep2 step 15600/19184 | loss_w 0.3628 raw 0.0473 | lr 1.60e-04 | gn 0.21 | 292 img/s
  ep2 step 15800/19184 | loss_w 0.3627 raw 0.0473 | lr 1.59e-04 | gn 0.21 | 292 img/s
  ep2 step 16000/19184 | loss_w 0.3626 raw 0.0473 | lr 1.59e-04 | gn 0.21 | 292 img/s
