timestamp,split,n_crops,wet_fraction,heavy_fraction,mean_mmh,p99_mmh,p99_9_mmh,max_mmh,concentration
202606160615,test,1,0.031298,0.00003335,0.0242,0.616,3.783,14.54,1.2088
202606160630,test,1,0.030682,0.00002736,0.0263,0.653,4.260,16.74,1.3884
202606160645,test,1,0.028638,0.00021378,0.0278,0.637,4.593,25.17,1.6040
202606160815,test,1,0.022604,0.00020951,0.0227,0.460,4.181,41.12,1.8495
202606160830,test,1,0.022045,0.00029844,0.0241,0.446,4.734,21.15,2.1473
202606160845,test,1,0.022152,0.00019753,0.0224,0.436,4.366,21.19,1.9709
202606160900,test,1,0.022194,0.00019411,0.0214,0.423,4.027,22.69,1.8144
202606160915,test,1,0.023423,0.00020780,0.0244,0.551,4.278,15.72,1.8266
202606160930,test,1,0.024016,0.00018556,0.0277,0.722,4.208,60.66,1.7522
202606160945,test,1,0.023916,0.00016247,0.0274,0.713,4.486,26.59,1.8755
202606161000,test,1,0.024686,0.00016666,0.0280,0.769,4.315,62.72,1.7479
202606161015,test,1,0.023470,0.00011631,0.0245,0.684,3.914,42.40,1.6679
202606161030,test,1,0.021220,0.00008884,0.0209,0.532,3.347,86.32,1.5772
202606161045,test,1,0.019682,0.00019411,0.0206,0.450,3.769,32.01,1.9147
202606161100,test,1,0.018840,0.00021720,0.0197,0.423,3.567,35.72,1.8932
202606161115,test,1,0.018756,0.00016037,0.0207,0.470,3.785,34.42,2.0179
202606161130,test,1,0.020512,0.00020031,0.0224,0.565,3.660,34.29,1.7843
202606161145,test,2,0.025892,0.00019155,0.0282,0.765,4.001,42.92,1.5451
202606161200,test,4,0.030203,0.00019411,0.0334,1.005,4.251,27.40,1.4074
202606161215,test,4,0.032629,0.00023431,0.0361,1.158,4.010,33.20,1.2291
202606161230,test,3,0.034934,0.00030357,0.0406,1.248,4.719,67.35,1.3509
202606161245,test,3,0.036518,0.00026851,0.0391,1.162,4.714,37.70,1.2908
202606161300,test,3,0.036545,0.00021977,0.0363,1.010,4.701,23.77,1.2863
202606161315,test,3,0.035711,0.00023488,0.0365,1.059,4.381,51.38,1.2269
202606161330,test,3,0.038459,0.00026851,0.0402,1.206,4.584,53.73,1.1920
202606161345,test,3,0.039537,0.00016458,0.0395,1.120,4.380,80.21,1.1077
202606161400,test,4,0.038942,0.00014879,0.0354,1.017,3.925,22.80,1.0078
202606161415,test,4,0.041120,0.00010433,0.0372,1.119,4.040,20.88,0.9825
202606161430,test,5,0.042429,0.00011544,0.0408,1.230,4.608,16.05,1.0861
202606161445,test,5,0.043218,0.00014537,0.0408,1.160,4.664,25.70,1.0793
202606161500,test,5,0.047415,0.00022405,0.0448,1.299,4.730,19.59,0.9975
202606161515,test,5,0.051934,0.00017530,0.0479,1.324,4.760,15.97,0.9165
202606161530,test,5,0.058819,0.00039508,0.0569,1.472,5.353,26.79,0.9101
202606161545,test,6,0.067144,0.00079617,0.0682,1.639,7.319,29.52,1.0900
202606161600,test,7,0.074007,0.00109804,0.0798,1.891,8.287,29.78,1.1198
202606161615,test,7,0.080751,0.00124424,0.0878,1.972,9.132,27.12,1.1308
202606161630,test,7,0.086809,0.00113648,0.0850,1.788,8.625,93.74,0.9935
202606161645,test,7,0.093000,0.00093554,0.0840,1.799,7.728,30.26,0.8310
202606161700,test,7,0.094728,0.00093040,0.0881,1.952,7.784,58.95,0.8217
202606161715,test,8,0.095262,0.00107920,0.0931,2.094,8.246,33.82,0.8656
202606161730,test,8,0.094800,0.00124341,0.0964,2.212,8.774,67.63,0.9255
202606161745,test,8,0.096687,0.00116132,0.0928,2.132,8.515,55.61,0.8807
202606161800,test,9,0.098720,0.00089964,0.0906,2.107,7.686,57.76,0.7785
202606161815,test,8,0.099478,0.00080730,0.0890,2.081,7.355,21.39,0.7394
202606161830,test,8,0.102414,0.00058154,0.0870,1.977,6.875,56.01,0.6713
202606161845,test,8,0.107172,0.00043188,0.0911,2.053,6.416,26.06,0.5987
202606161900,test,9,0.112298,0.00032412,0.0929,2.048,5.915,30.86,0.5268
202606161915,test,9,0.118614,0.00030018,0.0976,2.126,5.791,44.93,0.4882
202606161930,test,8,0.126601,0.00043528,0.1059,2.194,6.169,20.50,0.4873
202606161945,test,8,0.133797,0.00061314,0.1153,2.355,6.797,67.29,0.5080
202606162000,test,8,0.137740,0.00063280,0.1162,2.359,6.815,55.14,0.4947
202606162015,test,10,0.139800,0.00066358,0.1170,2.366,7.006,32.12,0.5011
202606162030,test,9,0.141934,0.00070035,0.1153,2.233,7.141,40.14,0.5031
202606162045,test,9,0.145161,0.00038737,0.1103,2.160,6.242,16.87,0.4300
202606162100,test,9,0.147227,0.00027877,0.1107,2.191,5.957,23.26,0.4046
202606162115,test,9,0.156244,0.00047631,0.1181,2.269,6.325,30.30,0.4048
202606162130,test,9,0.164515,0.00051906,0.1296,2.445,6.461,73.46,0.3927
202606162145,test,9,0.170405,0.00088934,0.1475,2.832,7.679,46.27,0.4506
202606162200,test,9,0.173296,0.00096117,0.1521,2.749,7.922,91.18,0.4572
202606162215,test,9,0.175065,0.00091670,0.1522,2.801,7.806,52.27,0.4459
202606162230,test,9,0.177287,0.00092525,0.1530,2.668,7.794,54.36,0.4396
202606162245,test,9,0.178213,0.00104754,0.1547,2.531,8.171,53.42,0.4585
202606162300,test,9,0.176097,0.00082264,0.1498,2.408,7.492,200.00,0.4255
202606162315,test,9,0.174856,0.00073627,0.1472,2.362,7.277,200.00,0.4162
202606162330,test,9,0.173773,0.00120146,0.1516,2.444,8.522,39.10,0.4904
202606162345,test,10,0.171589,0.00130667,0.1547,2.462,9.213,56.54,0.5369
202606170145,test,9,0.163373,0.00058662,0.1485,2.742,6.891,165.55,0.4218
202606170200,test,10,0.162119,0.00042756,0.1504,2.800,6.332,81.34,0.3906
202606170215,test,10,0.165995,0.00046348,0.1524,2.749,6.463,101.61,0.3893
202606170230,test,10,0.166652,0.00038224,0.1527,2.785,6.306,104.33,0.3784
202606170245,test,10,0.165665,0.00027963,0.1502,2.744,6.011,40.85,0.3628
202606170300,test,10,0.166830,0.00025910,0.1512,2.767,6.106,89.20,0.3660
202606170315,test,10,0.165232,0.00030528,0.1550,2.789,5.989,70.11,0.3624
202606170330,test,10,0.163427,0.00027963,0.1524,2.760,6.015,128.63,0.3680
202606170345,test,10,0.161421,0.00019925,0.1551,2.860,5.981,34.67,0.3705
202606170400,test,10,0.154752,0.00029844,0.1542,2.968,6.046,45.13,0.3907
202606170415,test,10,0.153576,0.00047289,0.1550,3.009,6.604,44.41,0.4300
202606170430,test,10,0.152232,0.00029417,0.1586,3.135,6.239,30.78,0.4099
202606170445,test,9,0.152868,0.00023858,0.1568,3.055,6.190,22.11,0.4049
202606170500,test,8,0.155394,0.00025226,0.1541,3.018,6.202,42.46,0.3991
202606170515,test,7,0.162226,0.00038310,0.1572,2.968,6.301,127.98,0.3884
202606170530,test,8,0.167635,0.00045151,0.1626,3.046,6.584,31.54,0.3928
202606170545,test,8,0.173878,0.00053104,0.1657,3.078,6.917,48.02,0.3978
202606170600,test,8,0.178981,0.00068497,0.1723,3.176,7.276,114.82,0.4065
202606170615,test,6,0.180475,0.00077391,0.1767,3.219,7.399,121.33,0.4100
202606170630,test,6,0.181583,0.00085173,0.1773,3.268,7.561,40.72,0.4164
202606170645,test,6,0.182481,0.00063537,0.1726,3.076,7.156,48.99,0.3921
202606170700,test,6,0.179919,0.00041901,0.1666,2.888,6.753,22.07,0.3753
202606170715,test,6,0.174290,0.00019925,0.1604,2.703,6.173,19.94,0.3542
202606170730,test,6,0.167094,0.00019412,0.1559,2.684,5.834,16.98,0.3491
202606170745,test,6,0.157565,0.00034548,0.1505,2.605,5.794,35.23,0.3677
202606170800,test,5,0.149133,0.00042757,0.1459,2.522,5.866,25.99,0.3933
202606170815,test,5,0.140708,0.00042244,0.1409,2.526,5.986,25.12,0.4254
202606170830,test,5,0.130596,0.00029588,0.1301,2.400,5.404,41.96,0.4138
202606170845,test,4,0.117178,0.00027535,0.1180,2.257,5.310,21.36,0.4531
202606170900,test,4,0.105386,0.00013682,0.1031,2.092,4.826,150.15,0.4580
202606170915,test,4,0.092648,0.00002480,0.0869,1.973,4.300,23.36,0.4641
202606170930,test,4,0.080281,0.00008209,0.0759,1.931,4.214,16.11,0.5249
202606170945,test,3,0.069103,0.00008038,0.0640,1.753,4.063,28.45,0.5880
202606171000,test,1,0.059540,0.00014537,0.0519,1.408,4.086,39.04,0.6863
202606171015,test,1,0.047343,0.00004874,0.0369,1.005,3.721,22.45,0.7859
202606171030,test,1,0.037833,0.00002671,0.0262,0.766,2.866,31.85,0.7576
202606171045,test,1,0.030023,0.00001723,0.0183,0.567,2.043,13.72,0.6805
202606171100,test,1,0.023466,0.00004050,0.0134,0.395,1.621,42.57,0.6909
202606171115,test,1,0.019789,0.00009575,0.0131,0.316,1.792,58.37,0.9054
202606171130,test,1,0.016321,0.00008358,0.0115,0.252,1.938,30.54,1.1877
202606171145,test,1,0.015029,0.00013528,0.0126,0.222,2.340,62.47,1.5567
202606171200,test,1,0.014625,0.00017751,0.0131,0.208,2.304,59.69,1.5753
202606171215,test,1,0.014455,0.00025764,0.0141,0.204,2.550,91.29,1.7641
202606171230,test,1,0.013938,0.00016975,0.0121,0.197,2.127,74.81,1.5263
202606171245,test,1,0.013098,0.00009306,0.0098,0.167,1.752,52.83,1.3377
202606171300,test,1,0.011884,0.00008186,0.0091,0.143,1.795,55.39,1.5102
202606171315,test,1,0.010877,0.00007269,0.0085,0.120,1.828,36.93,1.6801
202606171330,test,1,0.010728,0.00005216,0.0079,0.117,1.490,112.18,1.3889
202606171345,test,1,0.011715,0.00007440,0.0087,0.146,1.529,85.51,1.3053
202606171615,test,1,0.017949,0.00002394,0.0133,0.303,2.316,19.64,1.2905
202606171630,test,1,0.020300,0.00001454,0.0148,0.349,2.560,77.50,1.2609
202606171645,test,1,0.024422,0.00001454,0.0157,0.394,2.372,42.50,0.9714
202606171700,test,1,0.026766,0.00001454,0.0163,0.416,2.369,16.93,0.8850
202606171715,test,1,0.030995,0.00007696,0.0219,0.546,3.221,49.93,1.0393
202606171730,test,2,0.034537,0.00005986,0.0263,0.684,3.660,17.68,1.0597
202606171745,test,2,0.037187,0.00005900,0.0303,0.866,3.778,27.49,1.0161
202606171800,test,2,0.038106,0.00007953,0.0349,1.000,4.510,32.27,1.1835
202606171815,test,2,0.038995,0.00008466,0.0366,1.109,4.165,11.34,1.0680
202606171830,test,2,0.038182,0.00005131,0.0366,1.155,4.098,16.92,1.0733
202606171845,test,3,0.038257,0.00015222,0.0388,1.194,4.284,35.20,1.1198
202606171900,test,3,0.038720,0.00010091,0.0383,1.191,4.160,23.06,1.0744
202606171915,test,2,0.039875,0.00009321,0.0362,1.122,3.834,15.71,0.9615
202606171930,test,2,0.039045,0.00002138,0.0333,1.091,3.198,27.46,0.8190
202606171945,test,2,0.037508,0.00001197,0.0305,1.012,3.042,18.21,0.8110
202606172000,test,2,0.035682,0.00003335,0.0299,0.943,3.208,75.45,0.8991
202606172015,test,2,0.034281,0.00004618,0.0301,0.908,3.762,39.39,1.0974
202606172030,test,2,0.033586,0.00008380,0.0310,0.922,3.930,41.15,1.1702
202606172045,test,4,0.033565,0.00021891,0.0335,0.939,4.629,110.58,1.3790
202606172100,test,3,0.032411,0.00028818,0.0321,0.867,4.826,42.72,1.4889
202606172115,test,3,0.030703,0.00030956,0.0297,0.766,4.601,26.36,1.4987
202606172130,test,2,0.029917,0.00030359,0.0274,0.710,4.103,34.17,1.3713
202606172145,test,2,0.028578,0.00016932,0.0241,0.638,3.475,18.63,1.2160
202606172200,test,2,0.026247,0.00003250,0.0201,0.588,2.742,56.67,1.0446
202606172215,test,2,0.025770,0.00003421,0.0185,0.527,2.578,27.28,1.0006
202606172230,test,2,0.026672,0.00004019,0.0184,0.517,2.479,12.70,0.9296
202606172245,test,2,0.026068,0.00002138,0.0187,0.503,2.735,82.22,1.0491
202606172300,test,2,0.026639,0.00005302,0.0193,0.531,2.742,38.74,1.0294
202606172315,test,2,0.026046,0.00003078,0.0193,0.523,2.859,21.21,1.0978
202606172330,test,2,0.027398,0.00005387,0.0205,0.553,3.016,78.44,1.1007
202606172345,test,2,0.029414,0.00006841,0.0227,0.606,3.086,200.00,1.0492
202606180145,test,4,0.034700,0.00006670,0.0281,0.833,3.184,54.63,0.9177
202606180200,test,4,0.036394,0.00005644,0.0306,0.900,3.551,57.52,0.9756
202606180215,test,3,0.037092,0.00002993,0.0327,0.986,3.819,149.12,1.0297
202606180230,test,3,0.038635,0.00002394,0.0315,0.985,3.375,58.43,0.8736
202606180245,test,3,0.040943,0.00001026,0.0329,1.071,3.167,22.44,0.7735
202606180300,test,3,0.043556,0.00001967,0.0361,1.138,3.425,68.16,0.7863
202606180315,test,3,0.046754,0.00001881,0.0398,1.269,3.501,31.75,0.7488
202606180330,test,3,0.048700,0.00003335,0.0420,1.315,3.645,58.02,0.7485
202606180345,test,3,0.051919,0.00006071,0.0468,1.396,4.068,45.55,0.7836
202606180400,test,3,0.052999,0.00008124,0.0465,1.396,3.860,14.41,0.7283
202606180415,test,3,0.053882,0.00007183,0.0490,1.484,4.255,14.70,0.7897
202606180430,test,3,0.053747,0.00006927,0.0499,1.525,4.335,23.34,0.8066
202606180445,test,3,0.052699,0.00008551,0.0496,1.454,4.547,32.96,0.8628
202606180500,test,3,0.052118,0.00009834,0.0491,1.446,4.659,22.37,0.8940
202606180515,test,3,0.052043,0.00029759,0.0510,1.454,5.067,23.47,0.9737
202606180530,test,3,0.053647,0.00012827,0.0500,1.421,4.908,23.33,0.9149
202606180545,test,4,0.055381,0.00047802,0.0557,1.507,5.961,70.25,1.0764
202606180600,test,4,0.058562,0.00059859,0.0609,1.616,6.389,40.09,1.0909
202606180615,test,4,0.062360,0.00082007,0.0692,1.815,7.302,42.91,1.1709
202606180630,test,6,0.064403,0.00097741,0.0780,2.075,7.952,39.12,1.2347
202606180645,test,5,0.071002,0.00102872,0.0873,2.339,8.096,49.98,1.1403
202606180700,test,6,0.076020,0.00108174,0.0932,2.422,8.244,48.97,1.0845
202606180715,test,8,0.082587,0.00105523,0.0985,2.474,8.199,42.91,0.9928
202606180730,test,8,0.087158,0.00101248,0.1033,2.570,8.022,47.46,0.9204
202606180745,test,8,0.090345,0.00110654,0.1115,2.775,8.331,83.55,0.9222
202606180800,test,6,0.097740,0.00159811,0.1325,3.263,9.956,52.16,1.0186
202606180815,test,5,0.101481,0.00172660,0.1506,3.838,10.005,127.28,0.9859
202606180830,test,5,0.105405,0.00170315,0.1578,3.811,9.705,170.67,0.9207
202606180845,test,4,0.110180,0.00224430,0.1687,3.975,10.460,59.23,0.9493
202606180900,test,4,0.113856,0.00252097,0.1775,4.055,11.247,200.00,0.9879
202606180915,test,7,0.116926,0.00206517,0.1757,3.782,10.808,88.34,0.9243
202606180930,test,6,0.116845,0.00215709,0.1779,3.892,10.380,105.18,0.8884
202606180945,test,6,0.114807,0.00218334,0.1798,3.963,10.637,200.00,0.9265
202606181000,test,5,0.113175,0.00222649,0.1811,4.118,10.454,102.18,0.9237
202606181015,test,6,0.116837,0.00203522,0.1821,3.918,10.303,112.18,0.8818
202606181030,test,7,0.122647,0.00175014,0.1737,3.449,10.210,167.57,0.8325
202606181045,test,7,0.125386,0.00210842,0.1835,3.571,11.772,200.00,0.9388
202606181100,test,9,0.132871,0.00200285,0.1842,3.580,11.506,200.00,0.8660
202606181115,test,10,0.135868,0.00218243,0.1885,3.693,11.549,200.00,0.8500
202606181130,test,10,0.136284,0.00246209,0.1967,3.939,11.780,120.59,0.8644
202606181145,test,9,0.137297,0.00231656,0.2037,4.134,11.464,200.00,0.8350
202606181200,test,9,0.136839,0.00254331,0.2052,4.219,11.288,169.96,0.8249
202606181215,test,9,0.140895,0.00227722,0.2033,4.176,10.720,89.47,0.7608
202606181230,test,7,0.143742,0.00253984,0.2061,4.085,11.197,69.89,0.7789
202606181245,test,7,0.146805,0.00246109,0.2090,4.065,11.603,98.71,0.7904
202606181300,test,7,0.149307,0.00282378,0.2203,4.123,13.839,141.05,0.9269
202606181315,test,7,0.148553,0.00300431,0.2272,4.120,15.794,149.35,1.0632
202606181330,test,7,0.146058,0.00283752,0.2317,4.316,15.699,200.00,1.0748
202606181345,test,7,0.142940,0.00344220,0.2440,4.584,15.737,200.00,1.1010
202606181400,test,7,0.139635,0.00393914,0.2463,4.690,17.558,200.00,1.2574
202606181415,test,7,0.137100,0.00450117,0.2620,5.073,18.924,200.00,1.3803
202606181430,test,7,0.136614,0.00443026,0.2593,5.213,18.144,150.00,1.3281
202606181445,test,7,0.138667,0.00422934,0.2553,5.199,16.171,200.00,1.1662
202606181500,test,7,0.141512,0.00417698,0.2447,5.065,15.482,200.00,1.0940
202606181515,test,8,0.144020,0.00354651,0.2353,4.773,14.326,109.96,0.9947
202606181530,test,9,0.144224,0.00296586,0.2225,4.410,13.716,200.00,0.9510
202606181545,test,9,0.145044,0.00268283,0.2111,4.023,13.383,200.00,0.9227
202606181600,test,9,0.146250,0.00266053,0.2143,3.987,15.598,200.00,1.0666
202606181615,test,9,0.147344,0.00264593,0.1997,3.872,15.031,200.00,1.0201
202606181630,test,9,0.146633,0.00182324,0.1715,3.238,10.764,103.19,0.7341
202606181645,test,7,0.145127,0.00175916,0.1774,3.235,11.527,200.00,0.7943
202606181700,test,6,0.144496,0.00174817,0.1750,3.142,11.407,200.00,0.7894
202606181715,test,6,0.145445,0.00191655,0.1847,3.167,12.011,200.00,0.8258
202606181730,test,6,0.143958,0.00204412,0.1884,3.275,12.168,200.00,0.8452
202606181745,test,5,0.136340,0.00184736,0.1792,3.174,11.622,200.00,0.8524
202606181800,test,5,0.129252,0.00164726,0.1686,3.039,11.457,97.69,0.8864
202606181815,test,5,0.122204,0.00184828,0.1644,3.085,11.763,200.00,0.9626
202606181830,test,5,0.113135,0.00174728,0.1524,2.948,12.256,200.00,1.0833
202606181845,test,5,0.099214,0.00152492,0.1380,2.972,10.993,200.00,1.1080
202606181900,test,5,0.087340,0.00135816,0.1230,2.906,9.593,200.00,1.0984
202606181915,test,5,0.079913,0.00120842,0.1054,2.623,8.913,200.00,1.1154
202606181930,test,5,0.077739,0.00126315,0.1039,2.545,9.301,75.61,1.1965
202606181945,test,4,0.074483,0.00119814,0.1039,2.543,9.102,78.74,1.2220
202606182000,test,4,0.074166,0.00135887,0.1060,2.556,9.732,61.51,1.3122
202606182015,test,4,0.077692,0.00159996,0.1139,2.746,11.055,67.46,1.4229
202606182030,test,5,0.079826,0.00191214,0.1227,3.036,10.978,49.44,1.3752
202606182045,test,4,0.082542,0.00130331,0.1227,3.097,8.897,57.12,1.0778
202606182100,test,4,0.086113,0.00107578,0.1234,3.053,8.238,58.09,0.9567
202606182115,test,4,0.093142,0.00123657,0.1350,3.243,8.502,119.43,0.9128
202606182130,test,4,0.095707,0.00140413,0.1394,3.208,9.228,47.17,0.9642
202606182145,test,4,0.100103,0.00228406,0.1511,3.291,11.690,119.82,1.1678
202606182200,test,4,0.101878,0.00248160,0.1529,3.372,11.504,50.01,1.1292
202606182215,test,5,0.100136,0.00263380,0.1595,3.489,11.899,43.32,1.1883
202606182230,test,4,0.100927,0.00274325,0.1613,3.468,12.411,100.40,1.2297
202606182245,test,5,0.105988,0.00268939,0.1629,3.519,11.858,200.00,1.1188
202606182300,test,5,0.111452,0.00192148,0.1614,3.568,10.304,200.00,0.9245
202606182315,test,5,0.115637,0.00156489,0.1586,3.359,9.398,200.00,0.8128
202606182330,test,5,0.118681,0.00155377,0.1589,3.297,9.288,125.37,0.7826
202606182345,test,5,0.123968,0.00169573,0.1717,3.477,9.570,101.00,0.7719
202606190145,test,5,0.157920,0.00179321,0.2027,3.944,9.500,71.43,0.6016
202606190200,test,5,0.161136,0.00161021,0.2045,3.873,9.215,146.39,0.5719
202606190215,test,5,0.173173,0.00131519,0.2131,3.845,8.584,36.73,0.4957
202606190230,test,5,0.184368,0.00125191,0.2266,3.972,8.507,55.25,0.4614
202606190245,test,5,0.194867,0.00129980,0.2406,3.979,8.614,62.88,0.4420
202606190300,test,5,0.202569,0.00127672,0.2491,3.873,8.611,66.44,0.4251
202606190315,test,6,0.213698,0.00120488,0.2642,3.801,8.426,105.41,0.3943
202606190330,test,6,0.218044,0.00124434,0.2749,3.816,8.486,51.99,0.3892
202606190345,test,6,0.218580,0.00168718,0.2878,4.021,9.461,63.05,0.4329
202606190400,test,6,0.220486,0.00191039,0.2980,4.166,9.782,53.32,0.4437
202606190415,test,6,0.220452,0.00240464,0.3132,4.286,10.687,58.39,0.4848
202606190430,test,6,0.221430,0.00293053,0.3282,4.585,11.602,82.80,0.5239
202606190445,test,6,0.224311,0.00326830,0.3401,4.796,12.085,200.00,0.5388
202606190500,test,6,0.218472,0.00336065,0.3202,4.784,11.855,200.00,0.5426
202606190515,test,6,0.216504,0.00340341,0.3306,4.970,11.667,90.65,0.5389
202606190530,test,6,0.213114,0.00304596,0.3132,4.566,11.544,200.00,0.5417
202606190545,test,6,0.209564,0.00322041,0.3137,4.715,11.810,200.00,0.5636
202606190600,test,6,0.208199,0.00277916,0.3058,4.727,11.069,200.00,0.5317
202606190615,test,6,0.209516,0.00228148,0.2995,4.528,10.330,200.00,0.4931
202606190630,test,6,0.209905,0.00181714,0.2871,4.171,9.650,200.00,0.4597
202606190645,test,6,0.211654,0.00117067,0.2809,3.870,8.450,124.61,0.3992
202606190700,test,6,0.214550,0.00067726,0.2727,3.700,7.165,200.00,0.3339
202606190715,test,6,0.214021,0.00072515,0.2700,3.708,7.392,142.80,0.3454
202606190730,test,6,0.213911,0.00076790,0.2696,3.875,7.443,78.62,0.3479
202606190745,test,6,0.213109,0.00069693,0.2551,3.559,7.327,200.00,0.3438
202606190800,test,6,0.214104,0.00067555,0.2491,3.393,7.171,200.00,0.3349
202606190815,test,6,0.215471,0.00067641,0.2458,3.425,7.237,98.83,0.3359
202606190830,test,7,0.212287,0.00056781,0.2368,3.486,6.980,200.00,0.3288
202606190845,test,7,0.203106,0.00048400,0.2248,3.381,6.768,61.18,0.3332
202606190900,test,7,0.189835,0.00045407,0.2133,3.320,6.602,83.51,0.3478
202606190915,test,8,0.175007,0.00026253,0.1963,3.194,6.141,127.93,0.3509
202606190930,test,7,0.165650,0.00036087,0.1898,3.180,6.283,63.96,0.3793
202606190945,test,7,0.158843,0.00049170,0.1881,3.178,6.674,61.65,0.4202
202606191000,test,7,0.153494,0.00082862,0.1906,3.450,7.578,67.60,0.4937
202606191015,test,7,0.147279,0.00131947,0.1924,3.749,8.514,58.60,0.5781
202606191030,test,7,0.142181,0.00208908,0.1968,4.101,9.901,96.11,0.6964
202606191045,test,7,0.137556,0.00168119,0.1896,4.130,9.332,36.26,0.6784
202606191100,test,7,0.136138,0.00141610,0.1867,4.096,8.693,41.50,0.6386
202606191115,test,7,0.134017,0.00132118,0.1808,3.916,8.594,78.29,0.6413
202606191130,test,7,0.132594,0.00105523,0.1683,3.607,8.105,64.35,0.6112
202606191145,test,6,0.131602,0.00082435,0.1598,3.403,7.605,48.80,0.5779
202606191200,test,7,0.130337,0.00048828,0.1522,3.176,6.908,81.56,0.5300
202606191215,test,7,0.132077,0.00042414,0.1468,2.990,6.643,33.86,0.5030
202606191230,test,7,0.136062,0.00027108,0.1398,2.772,5.888,64.56,0.4328
202606191245,test,7,0.139624,0.00031725,0.1343,2.564,5.836,48.04,0.4180
202606191300,test,7,0.141365,0.00022832,0.1355,2.564,5.409,70.51,0.3826
202606191315,test,7,0.142130,0.00025397,0.1365,2.513,5.450,69.56,0.3835
202606191330,test,6,0.140446,0.00028904,0.1357,2.606,5.501,40.85,0.3917
202606191345,test,6,0.137310,0.00054814,0.1417,2.669,6.429,200.00,0.4682
202606191400,test,6,0.134928,0.00073370,0.1465,2.653,6.940,168.00,0.5143
202606191415,test,6,0.132328,0.00084059,0.1580,2.581,7.388,200.00,0.5583
202606191430,test,7,0.132949,0.00083206,0.1516,2.657,7.354,200.00,0.5531
202606191445,test,7,0.129243,0.00095605,0.1504,2.758,7.858,200.00,0.6080
202606191500,test,7,0.125991,0.00115358,0.1418,2.534,8.727,200.00,0.6926
202606191515,test,7,0.121568,0.00118179,0.1434,2.551,8.847,200.00,0.7278
202606191530,test,7,0.119897,0.00166409,0.1638,2.715,13.546,200.00,1.1298
202606191545,test,5,0.117155,0.00191037,0.1738,2.581,19.057,200.00,1.6266
202606191600,test,5,0.112431,0.00199759,0.1721,2.365,20.552,200.00,1.8280
202606191615,test,6,0.109525,0.00168120,0.1552,2.066,17.475,200.00,1.5955
202606191630,test,6,0.107197,0.00160851,0.1479,2.135,15.094,200.00,1.4080
202606191645,test,6,0.106632,0.00140072,0.1345,2.203,11.501,200.00,1.0786
202606191700,test,6,0.105908,0.00137678,0.1348,2.119,11.533,200.00,1.0889
202606191715,test,6,0.105103,0.00124594,0.1180,1.902,10.027,200.00,0.9540
202606191730,test,7,0.104014,0.00134942,0.1239,1.889,11.711,197.89,1.1259
202606191745,test,7,0.102425,0.00126819,0.1215,1.947,10.618,200.00,1.0367
202606191800,test,7,0.102761,0.00175306,0.1455,2.358,13.970,200.00,1.3595
202606191815,test,7,0.102964,0.00264760,0.1658,2.500,24.133,200.00,2.3438
202606191830,test,8,0.100418,0.00280065,0.1857,2.500,28.535,200.00,2.8416
202606191845,test,7,0.097694,0.00304357,0.1863,2.674,32.137,200.00,3.2895
202606191900,test,7,0.089683,0.00313501,0.1797,2.516,31.026,200.00,3.4596
202606191915,test,7,0.082156,0.00245604,0.1471,2.412,21.145,200.00,2.5737
202606191930,test,7,0.076520,0.00222428,0.1433,2.618,21.327,200.00,2.7871
202606191945,test,6,0.072535,0.00221232,0.1403,2.874,20.164,178.08,2.7798
202606192000,test,6,0.068642,0.00211396,0.1188,2.761,14.180,178.07,2.0658
202606192015,test,5,0.065352,0.00178731,0.1055,2.746,11.395,122.04,1.7437
202606192030,test,4,0.061780,0.00201905,0.1027,2.650,11.465,155.03,1.8558
202606192045,test,3,0.057801,0.00089791,0.0842,2.640,7.742,153.79,1.3395
202606192100,test,3,0.054889,0.00041988,0.0746,2.386,6.332,126.37,1.1536
202606192115,test,3,0.053514,0.00030273,0.0671,2.101,6.069,57.10,1.1340
202606192130,test,4,0.052231,0.00039081,0.0613,1.788,6.045,200.00,1.1573
202606192145,test,4,0.051778,0.00025655,0.0554,1.656,5.019,134.44,0.9694
202606192200,test,4,0.049578,0.00017274,0.0491,1.479,4.662,87.36,0.9403
202606192215,test,4,0.046754,0.00016504,0.0440,1.264,4.486,200.00,0.9595
202606192230,test,4,0.044226,0.00013426,0.0405,1.197,4.175,64.77,0.9440
202606192245,test,4,0.045273,0.00015479,0.0409,1.180,4.166,60.17,0.9202
202606192300,test,4,0.044083,0.00019070,0.0384,1.078,4.123,57.72,0.9353
202606192315,test,4,0.042988,0.00022491,0.0398,1.008,4.142,200.00,0.9635
202606192330,test,5,0.044625,0.00043013,0.0459,1.091,4.829,200.00,1.0822
202606192345,test,5,0.043442,0.00064819,0.0543,1.103,5.613,200.00,1.2920
202606200145,test,4,0.049067,0.00062767,0.0546,1.179,5.839,200.00,1.1900
202606200200,test,5,0.046997,0.00040192,0.0466,1.125,4.773,200.00,1.0157
202606200215,test,4,0.045363,0.00025484,0.0419,1.106,4.180,200.00,0.9215
202606200230,test,4,0.043725,0.00011373,0.0374,1.079,3.952,30.78,0.9037
202606200245,test,4,0.041773,0.00008209,0.0366,1.082,3.897,116.24,0.9329
202606200300,test,5,0.039685,0.00013426,0.0341,1.006,3.651,111.20,0.9201
202606200315,test,5,0.037765,0.00017531,0.0325,0.918,3.660,46.11,0.9692
